,VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS,infection_source,infection_time
37102,Aedes albopictus,37103.0,unpublished,point,-999,22.63,120.35,2010,Taiwan,TWN,886.0,,air,8
37103,Aedes albopictus,37104.0,unpublished,point,-999,22.63,120.37,2010,Taiwan,TWN,886.0,,air,2
37104,Aedes albopictus,37105.0,unpublished,point,-999,22.9,120.54,2010,Taiwan,TWN,886.0,,water,8
37105,Aedes albopictus,37106.0,unpublished,point,-999,23.05,120.29,2010,Taiwan,TWN,886.0,,water,2
37106,Aedes albopictus,37107.0,unpublished,point,-999,23.06,120.42,2010,Taiwan,TWN,886.0,,mosquito,7
37107,Aedes albopictus,37108.0,unpublished,point,-999,22.71,120.28,2010,Taiwan,TWN,886.0,,mosquito,5
37108,Aedes albopictus,37109.0,unpublished,point,-999,22.56,120.39,2010,Taiwan,TWN,886.0,,mosquito,1
37109,Aedes albopictus,37110.0,unpublished,point,-999,22.67,120.49,2010,Taiwan,TWN,886.0,,water,1
37110,Aedes albopictus,37111.0,unpublished,point,-999,22.33,120.62,2010,Taiwan,TWN,886.0,,mosquito,9
37111,Aedes albopictus,37112.0,unpublished,point,-999,23.55,119.61,2010,Taiwan,TWN,886.0,,water,4
37112,Aedes albopictus,37113.0,unpublished,point,-999,23.3,120.31,2010,Taiwan,TWN,886.0,,water,4
37113,Aedes albopictus,37114.0,unpublished,point,-999,23.04,120.3,2010,Taiwan,TWN,886.0,,mosquito,1
37114,Aedes albopictus,37115.0,unpublished,point,-999,23.03,120.3,2010,Taiwan,TWN,886.0,,mosquito,2
37115,Aedes albopictus,37116.0,unpublished,point,-999,22.61,120.32,2010,Taiwan,TWN,886.0,,water,4
37116,Aedes albopictus,37117.0,unpublished,point,-999,22.86,120.23,2010,Taiwan,TWN,886.0,,mosquito,8
37117,Aedes albopictus,37118.0,unpublished,point,-999,22.86,120.22,2010,Taiwan,TWN,886.0,,water,10
37118,Aedes albopictus,37119.0,unpublished,point,-999,22.85,120.23,2010,Taiwan,TWN,886.0,,air,9
37119,Aedes albopictus,37120.0,unpublished,point,-999,23.26,120.24,2010,Taiwan,TWN,886.0,,water,6
37120,Aedes albopictus,37121.0,unpublished,point,-999,23.27,120.21,2010,Taiwan,TWN,886.0,,air,3
37121,Aedes albopictus,37122.0,unpublished,point,-999,22.62,120.37,2010,Taiwan,TWN,886.0,,mosquito,7
37122,Aedes albopictus,37123.0,unpublished,point,-999,22.79,120.29,2010,Taiwan,TWN,886.0,,air,9
37123,Aedes albopictus,37124.0,unpublished,point,-999,22.89,120.48,2010,Taiwan,TWN,886.0,,water,3
37124,Aedes albopictus,37125.0,unpublished,point,-999,22.26,120.66,2010,Taiwan,TWN,886.0,,water,2
37125,Aedes albopictus,37126.0,unpublished,point,-999,22.64,120.36,2010,Taiwan,TWN,886.0,,mosquito,10
37126,Aedes albopictus,37127.0,unpublished,point,-999,22.64,120.35,2010,Taiwan,TWN,886.0,,mosquito,3
37127,Aedes albopictus,37128.0,unpublished,point,-999,22.63,120.36,2010,Taiwan,TWN,886.0,,air,6
37128,Aedes albopictus,37129.0,unpublished,point,-999,22.62,120.38,2010,Taiwan,TWN,886.0,,air,10
37129,Aedes albopictus,37130.0,unpublished,point,-999,22.62,120.36,2010,Taiwan,TWN,886.0,,air,3
37130,Aedes albopictus,37131.0,unpublished,point,-999,22.64,120.37,2010,Taiwan,TWN,886.0,,mosquito,4
37131,Aedes albopictus,37132.0,unpublished,point,-999,22.97,120.46,2010,Taiwan,TWN,886.0,,water,8
37132,Aedes albopictus,37133.0,unpublished,point,-999,23.0,120.47,2010,Taiwan,TWN,886.0,,mosquito,5
37133,Aedes albopictus,37134.0,unpublished,point,-999,23.32,120.27,2010,Taiwan,TWN,886.0,,air,1
37134,Aedes albopictus,37135.0,unpublished,point,-999,23.12,120.46,2010,Taiwan,TWN,886.0,,air,2
37135,Aedes albopictus,37136.0,unpublished,point,-999,23.1,120.49,2010,Taiwan,TWN,886.0,,water,9
37136,Aedes albopictus,37137.0,unpublished,point,-999,22.62,120.36,2010,Taiwan,TWN,886.0,,water,3
37137,Aedes albopictus,37138.0,unpublished,point,-999,22.62,120.36,2010,Taiwan,TWN,886.0,,air,5
37138,Aedes albopictus,37139.0,unpublished,point,-999,22.63,120.37,2010,Taiwan,TWN,886.0,,mosquito,2
37139,Aedes albopictus,37140.0,unpublished,point,-999,22.63,120.37,2010,Taiwan,TWN,886.0,,air,2
37140,Aedes albopictus,37141.0,unpublished,point,-999,22.62,120.38,2010,Taiwan,TWN,886.0,,water,1
37141,Aedes albopictus,37142.0,unpublished,point,-999,22.8,120.29,2010,Taiwan,TWN,886.0,,water,3
37142,Aedes albopictus,37143.0,unpublished,point,-999,22.81,120.3,2010,Taiwan,TWN,886.0,,water,10
37143,Aedes albopictus,37144.0,unpublished,point,-999,23.57,119.59,2010,Taiwan,TWN,886.0,,mosquito,6
37144,Aedes albopictus,37145.0,unpublished,point,-999,22.63,120.36,2010,Taiwan,TWN,886.0,,mosquito,9
37145,Aedes albopictus,37146.0,unpublished,point,-999,22.63,120.36,2010,Taiwan,TWN,886.0,,air,10
37146,Aedes albopictus,37147.0,unpublished,point,-999,22.77,120.28,2010,Taiwan,TWN,886.0,,mosquito,7
37147,Aedes albopictus,37148.0,unpublished,point,-999,23.58,119.66,2010,Taiwan,TWN,886.0,,water,2
37148,Aedes albopictus,37149.0,unpublished,point,-999,22.63,120.36,2010,Taiwan,TWN,886.0,,mosquito,4
37149,Aedes albopictus,37150.0,unpublished,point,-999,22.63,120.36,2010,Taiwan,TWN,886.0,,water,8
37150,Aedes albopictus,37151.0,unpublished,point,-999,22.5,120.38,2010,Taiwan,TWN,886.0,,air,3
37151,Aedes albopictus,37152.0,unpublished,point,-999,23.19,120.23,2010,Taiwan,TWN,886.0,,mosquito,10
37152,Aedes albopictus,37153.0,unpublished,point,-999,23.19,120.21,2010,Taiwan,TWN,886.0,,air,1
37153,Aedes albopictus,37154.0,unpublished,point,-999,22.68,120.37,2010,Taiwan,TWN,886.0,,mosquito,6
37154,Aedes albopictus,37155.0,unpublished,point,-999,22.74,120.29,2010,Taiwan,TWN,886.0,,water,10
37155,Aedes albopictus,37156.0,unpublished,point,-999,22.75,120.29,2010,Taiwan,TWN,886.0,,water,7
37156,Aedes albopictus,37157.0,unpublished,point,-999,23.18,120.24,2010,Taiwan,TWN,886.0,,air,5
37157,Aedes albopictus,37158.0,unpublished,point,-999,23.15,120.25,2010,Taiwan,TWN,886.0,,mosquito,6
37158,Aedes albopictus,37159.0,unpublished,point,-999,23.15,120.3,2010,Taiwan,TWN,886.0,,mosquito,10
37159,Aedes albopictus,37160.0,unpublished,point,-999,23.21,120.3,2010,Taiwan,TWN,886.0,,air,6
37160,Aedes albopictus,37161.0,unpublished,point,-999,22.64,120.37,2010,Taiwan,TWN,886.0,,mosquito,8
37161,Aedes albopictus,37162.0,unpublished,point,-999,22.62,120.37,2010,Taiwan,TWN,886.0,,water,6
37162,Aedes albopictus,37163.0,unpublished,point,-999,22.63,120.37,2010,Taiwan,TWN,886.0,,mosquito,6
37163,Aedes albopictus,37164.0,unpublished,point,-999,22.64,120.35,2010,Taiwan,TWN,886.0,,air,4
37164,Aedes albopictus,37165.0,unpublished,point,-999,22.57,120.4,2010,Taiwan,TWN,886.0,,water,5
37165,Aedes albopictus,37166.0,unpublished,point,-999,22.87,120.25,2010,Taiwan,TWN,886.0,,water,10
37166,Aedes albopictus,37167.0,unpublished,point,-999,22.87,120.27,2010,Taiwan,TWN,886.0,,water,6
37167,Aedes albopictus,37168.0,unpublished,point,-999,23.89,120.34,2010,Taiwan,TWN,886.0,,mosquito,1
37168,Aedes albopictus,37169.0,unpublished,point,-999,23.97,120.35,2010,Taiwan,TWN,886.0,,water,3
37169,Aedes albopictus,37170.0,unpublished,point,-999,23.19,120.26,2010,Taiwan,TWN,886.0,,mosquito,10
37170,Aedes albopictus,37171.0,unpublished,point,-999,23.16,120.31,2010,Taiwan,TWN,886.0,,air,6
37171,Aedes albopictus,37172.0,unpublished,point,-999,23.15,120.33,2010,Taiwan,TWN,886.0,,air,4
37172,Aedes albopictus,37173.0,unpublished,point,-999,22.62,120.29,2010,Taiwan,TWN,886.0,,mosquito,1
37173,Aedes albopictus,37174.0,unpublished,point,-999,22.52,120.39,2010,Taiwan,TWN,886.0,,mosquito,10
37174,Aedes albopictus,37175.0,unpublished,point,-999,22.62,120.27,2010,Taiwan,TWN,886.0,,air,7
37175,Aedes albopictus,37176.0,unpublished,point,-999,22.86,120.57,2010,Taiwan,TWN,886.0,,mosquito,9
37176,Aedes albopictus,37177.0,unpublished,point,-999,23.25,120.18,2010,Taiwan,TWN,886.0,,water,6
37177,Aedes albopictus,37178.0,unpublished,point,-999,22.69,120.3,2010,Taiwan,TWN,886.0,,air,9
37178,Aedes albopictus,37179.0,unpublished,point,-999,22.52,120.36,2010,Taiwan,TWN,886.0,,mosquito,10
37179,Aedes albopictus,37180.0,unpublished,point,-999,22.9,120.22,2010,Taiwan,TWN,886.0,,water,3
37180,Aedes albopictus,37181.0,unpublished,point,-999,22.88,120.25,2010,Taiwan,TWN,886.0,,air,2
37181,Aedes albopictus,37182.0,unpublished,point,-999,22.82,120.22,2010,Taiwan,TWN,886.0,,air,9
37182,Aedes albopictus,37183.0,unpublished,point,-999,24.64,120.97,2010,Taiwan,TWN,886.0,,mosquito,8
37183,Aedes albopictus,37184.0,unpublished,point,-999,23.12,120.22,2010,Taiwan,TWN,886.0,,air,9
37184,Aedes albopictus,37185.0,unpublished,point,-999,22.62,120.29,2010,Taiwan,TWN,886.0,,air,8
37185,Aedes albopictus,37186.0,unpublished,point,-999,22.57,120.33,2010,Taiwan,TWN,886.0,,air,9
37186,Aedes albopictus,37187.0,unpublished,point,-999,22.96,120.46,2010,Taiwan,TWN,886.0,,air,10
37187,Aedes albopictus,37188.0,unpublished,point,-999,22.95,120.44,2010,Taiwan,TWN,886.0,,mosquito,7
37188,Aedes albopictus,37189.0,unpublished,point,-999,23.24,120.11,2010,Taiwan,TWN,886.0,,water,7
37189,Aedes albopictus,37190.0,unpublished,point,-999,23.09,120.24,2010,Taiwan,TWN,886.0,,mosquito,3
37190,Aedes albopictus,37191.0,unpublished,point,-999,22.71,120.38,2010,Taiwan,TWN,886.0,,mosquito,2
37191,Aedes albopictus,37192.0,unpublished,point,-999,22.91,120.21,2010,Taiwan,TWN,886.0,,water,8
37192,Aedes albopictus,37193.0,unpublished,point,-999,22.9,120.21,2010,Taiwan,TWN,886.0,,water,7
37193,Aedes albopictus,37194.0,unpublished,point,-999,23.09,120.33,2010,Taiwan,TWN,886.0,,mosquito,1
37194,Aedes albopictus,37195.0,unpublished,point,-999,22.93,120.57,2010,Taiwan,TWN,886.0,,air,3
37195,Aedes albopictus,37196.0,unpublished,point,-999,22.87,120.52,2010,Taiwan,TWN,886.0,,air,6
37196,Aedes albopictus,37197.0,unpublished,point,-999,22.78,120.25,2010,Taiwan,TWN,886.0,,mosquito,8
37197,Aedes albopictus,37198.0,unpublished,point,-999,23.61,120.86,2010,Taiwan,TWN,886.0,,mosquito,10
37198,Aedes albopictus,37199.0,unpublished,point,-999,23.08,120.36,2010,Taiwan,TWN,886.0,,air,2
37199,Aedes albopictus,37200.0,unpublished,point,-999,22.67,120.41,2010,Taiwan,TWN,886.0,,air,7
37200,Aedes albopictus,37201.0,unpublished,point,-999,22.89,120.37,2010,Taiwan,TWN,886.0,,mosquito,1
37201,Aedes albopictus,37202.0,unpublished,point,-999,22.9,120.4,2010,Taiwan,TWN,886.0,,air,10
37202,Aedes albopictus,37203.0,unpublished,point,-999,23.08,120.28,2010,Taiwan,TWN,886.0,,water,1
37203,Aedes albopictus,37204.0,unpublished,point,-999,23.08,120.31,2010,Taiwan,TWN,886.0,,air,4
37204,Aedes albopictus,37205.0,unpublished,point,-999,23.06,120.3,2010,Taiwan,TWN,886.0,,water,3
37205,Aedes albopictus,37206.0,unpublished,point,-999,23.06,120.7,2010,Taiwan,TWN,886.0,,water,1
37206,Aedes albopictus,37207.0,unpublished,point,-999,22.99,120.66,2010,Taiwan,TWN,886.0,,mosquito,1
37207,Aedes albopictus,37208.0,unpublished,point,-999,22.69,120.32,2010,Taiwan,TWN,886.0,,water,3
37208,Aedes albopictus,37209.0,unpublished,point,-999,22.96,120.33,2010,Taiwan,TWN,886.0,,water,5
37209,Aedes albopictus,37210.0,unpublished,point,-999,22.79,120.29,2010,Taiwan,TWN,886.0,,mosquito,4
37210,Aedes albopictus,37211.0,unpublished,point,-999,22.79,120.3,2010,Taiwan,TWN,886.0,,air,7
37211,Aedes albopictus,37212.0,unpublished,point,-999,22.79,120.31,2010,Taiwan,TWN,886.0,,mosquito,3
37212,Aedes albopictus,37213.0,unpublished,point,-999,22.6,120.43,2010,Taiwan,TWN,886.0,,air,7
37213,Aedes albopictus,37214.0,unpublished,point,-999,22.57,120.43,2010,Taiwan,TWN,886.0,,air,9
37214,Aedes albopictus,37215.0,unpublished,point,-999,24.8,120.97,2010,Taiwan,TWN,886.0,,air,8
37215,Aedes albopictus,37216.0,unpublished,point,-999,23.37,121.33,2010,Taiwan,TWN,886.0,,water,6
37216,Aedes albopictus,37217.0,unpublished,point,-999,22.49,120.41,2010,Taiwan,TWN,886.0,,water,7
37217,Aedes albopictus,37218.0,unpublished,point,-999,22.75,120.4,2010,Taiwan,TWN,886.0,,mosquito,9
37218,Aedes albopictus,37219.0,unpublished,point,-999,22.48,120.41,2010,Taiwan,TWN,886.0,,air,3
37219,Aedes albopictus,37220.0,unpublished,point,-999,22.67,120.39,2010,Taiwan,TWN,886.0,,water,7
37220,Aedes albopictus,37221.0,unpublished,point,-999,22.76,120.31,2010,Taiwan,TWN,886.0,,air,4
37221,Aedes albopictus,37222.0,unpublished,point,-999,23.4,121.36,2010,Taiwan,TWN,886.0,,water,3
37222,Aedes albopictus,37223.0,unpublished,point,-999,22.97,120.3,2010,Taiwan,TWN,886.0,,mosquito,10
37223,Aedes albopictus,37224.0,unpublished,point,-999,22.64,120.28,2010,Taiwan,TWN,886.0,,mosquito,3
37224,Aedes albopictus,37225.0,unpublished,point,-999,22.73,120.45,2010,Taiwan,TWN,886.0,,water,1
37225,Aedes albopictus,37226.0,unpublished,point,-999,22.68,120.35,2010,Taiwan,TWN,886.0,,water,4
37226,Aedes albopictus,37227.0,unpublished,point,-999,22.91,120.61,2010,Taiwan,TWN,886.0,,air,2
37227,Aedes albopictus,37228.0,unpublished,point,-999,22.89,120.61,2010,Taiwan,TWN,886.0,,air,6
37228,Aedes albopictus,37229.0,unpublished,point,-999,22.97,120.64,2010,Taiwan,TWN,886.0,,mosquito,7
37229,Aedes albopictus,37230.0,unpublished,point,-999,22.96,120.32,2010,Taiwan,TWN,886.0,,air,8
37230,Aedes albopictus,37231.0,unpublished,point,-999,22.95,120.34,2010,Taiwan,TWN,886.0,,air,1
37231,Aedes albopictus,37232.0,unpublished,point,-999,22.8,120.27,2010,Taiwan,TWN,886.0,,water,6
37232,Aedes albopictus,37233.0,unpublished,point,-999,22.64,120.43,2010,Taiwan,TWN,886.0,,mosquito,5
37233,Aedes albopictus,37234.0,unpublished,point,-999,23.01,120.52,2010,Taiwan,TWN,886.0,,mosquito,3
37234,Aedes albopictus,37235.0,unpublished,point,-999,22.66,120.47,2010,Taiwan,TWN,886.0,,air,9
37235,Aedes albopictus,37236.0,unpublished,point,-999,22.62,120.29,2010,Taiwan,TWN,886.0,,air,8
37236,Aedes albopictus,37237.0,unpublished,point,-999,22.52,120.4,2010,Taiwan,TWN,886.0,,air,10
37237,Aedes albopictus,37238.0,unpublished,point,-999,22.88,120.4,2010,Taiwan,TWN,886.0,,water,10
37238,Aedes albopictus,37239.0,unpublished,point,-999,22.84,120.36,2010,Taiwan,TWN,886.0,,mosquito,1
37239,Aedes albopictus,37240.0,unpublished,point,-999,22.97,120.33,2010,Taiwan,TWN,886.0,,mosquito,8
37240,Aedes albopictus,37241.0,unpublished,point,-999,22.63,120.38,2010,Taiwan,TWN,886.0,,air,9
37241,Aedes albopictus,37242.0,unpublished,point,-999,22.67,120.48,2010,Taiwan,TWN,886.0,,water,9
37242,Aedes albopictus,37243.0,unpublished,point,-999,22.72,120.36,2010,Taiwan,TWN,886.0,,water,2
37243,Aedes albopictus,37244.0,unpublished,point,-999,22.59,120.38,2010,Taiwan,TWN,886.0,,water,10
37244,Aedes albopictus,37245.0,unpublished,point,-999,22.95,120.61,2010,Taiwan,TWN,886.0,,mosquito,9
37245,Aedes albopictus,37246.0,unpublished,point,-999,22.59,120.43,2010,Taiwan,TWN,886.0,,air,2
37246,Aedes albopictus,37247.0,unpublished,point,-999,22.67,120.48,2010,Taiwan,TWN,886.0,,water,7
37247,Aedes albopictus,37248.0,unpublished,point,-999,22.71,120.41,2010,Taiwan,TWN,886.0,,water,8
37248,Aedes albopictus,37249.0,unpublished,point,-999,24.82,120.97,2010,Taiwan,TWN,886.0,,water,6
37249,Aedes albopictus,37250.0,unpublished,point,-999,24.52,120.78,2010,Taiwan,TWN,886.0,,mosquito,5
37250,Aedes albopictus,37251.0,unpublished,point,-999,24.8,120.98,2010,Taiwan,TWN,886.0,,water,1
37251,Aedes albopictus,37252.0,unpublished,point,-999,22.96,120.34,2010,Taiwan,TWN,886.0,,air,10
37252,Aedes albopictus,37253.0,unpublished,point,-999,24.81,121.0,2010,Taiwan,TWN,886.0,,mosquito,9
37253,Aedes albopictus,37254.0,unpublished,point,-999,24.78,121.02,2010,Taiwan,TWN,886.0,,mosquito,9
37254,Aedes albopictus,37255.0,unpublished,point,-999,23.33,121.32,2010,Taiwan,TWN,886.0,,mosquito,6
37255,Aedes albopictus,37256.0,unpublished,point,-999,24.81,120.99,2010,Taiwan,TWN,886.0,,water,6
37256,Aedes albopictus,37257.0,unpublished,point,-999,24.79,121.0,2010,Taiwan,TWN,886.0,,water,7
37257,Aedes albopictus,37258.0,unpublished,point,-999,23.04,121.21,2010,Taiwan,TWN,886.0,,air,9
37258,Aedes albopictus,37259.0,unpublished,point,-999,24.77,121.02,2010,Taiwan,TWN,886.0,,mosquito,9
37259,Aedes albopictus,37260.0,unpublished,point,-999,22.66,120.49,2010,Taiwan,TWN,886.0,,mosquito,8
37260,Aedes albopictus,37261.0,unpublished,point,-999,24.78,120.98,2010,Taiwan,TWN,886.0,,air,2
37261,Aedes albopictus,37262.0,unpublished,point,-999,22.61,120.31,2010,Taiwan,TWN,886.0,,water,9
37262,Aedes albopictus,37263.0,unpublished,point,-999,24.54,120.75,2010,Taiwan,TWN,886.0,,air,2
37263,Aedes albopictus,37264.0,unpublished,point,-999,22.6,120.46,2010,Taiwan,TWN,886.0,,air,6
37264,Aedes albopictus,37265.0,unpublished,point,-999,24.15,120.64,2010,Taiwan,TWN,886.0,,mosquito,7
37265,Aedes albopictus,37266.0,unpublished,point,-999,22.67,120.46,2010,Taiwan,TWN,886.0,,mosquito,1
37266,Aedes albopictus,37267.0,unpublished,point,-999,22.53,120.4,2010,Taiwan,TWN,886.0,,air,6
37267,Aedes albopictus,37268.0,unpublished,point,-999,22.51,120.39,2010,Taiwan,TWN,886.0,,water,5
37268,Aedes albopictus,37269.0,unpublished,point,-999,22.63,120.4,2010,Taiwan,TWN,886.0,,air,4
37269,Aedes albopictus,37270.0,unpublished,point,-999,22.64,120.39,2010,Taiwan,TWN,886.0,,air,3
37270,Aedes albopictus,37271.0,unpublished,point,-999,22.5,120.4,2010,Taiwan,TWN,886.0,,water,4
37271,Aedes albopictus,37272.0,unpublished,point,-999,22.67,120.43,2010,Taiwan,TWN,886.0,,water,9
37272,Aedes albopictus,37273.0,unpublished,point,-999,23.0,120.55,2010,Taiwan,TWN,886.0,,mosquito,6
37273,Aedes albopictus,37274.0,unpublished,point,-999,25.13,121.74,2010,Taiwan,TWN,886.0,,water,1
37274,Aedes albopictus,37275.0,unpublished,point,-999,23.0,120.5,2010,Taiwan,TWN,886.0,,mosquito,3
37275,Aedes albopictus,37276.0,unpublished,point,-999,22.65,120.42,2010,Taiwan,TWN,886.0,,air,8
37276,Aedes albopictus,37277.0,unpublished,point,-999,22.73,120.26,2010,Taiwan,TWN,886.0,,air,8
37277,Aedes albopictus,37278.0,unpublished,point,-999,22.89,120.52,2010,Taiwan,TWN,886.0,,air,9
37278,Aedes albopictus,37279.0,unpublished,point,-999,22.62,120.42,2010,Taiwan,TWN,886.0,,air,6
37279,Aedes albopictus,37280.0,unpublished,point,-999,21.99,120.73,2010,Taiwan,TWN,886.0,,air,2
37280,Aedes albopictus,37281.0,unpublished,point,-999,21.96,120.8,2010,Taiwan,TWN,886.0,,mosquito,4
37281,Aedes albopictus,37282.0,unpublished,point,-999,21.93,120.83,2010,Taiwan,TWN,886.0,,air,9
37282,Aedes albopictus,37283.0,unpublished,point,-999,24.5,120.83,2010,Taiwan,TWN,886.0,,water,1
37283,Aedes albopictus,37284.0,unpublished,point,-999,22.0,120.76,2010,Taiwan,TWN,886.0,,air,10
37284,Aedes albopictus,37285.0,unpublished,point,-999,22.79,120.25,2010,Taiwan,TWN,886.0,,mosquito,7
37285,Aedes albopictus,37286.0,unpublished,point,-999,22.64,120.48,2010,Taiwan,TWN,886.0,,mosquito,4
37286,Aedes albopictus,37287.0,unpublished,point,-999,22.65,120.33,2010,Taiwan,TWN,886.0,,air,4
37287,Aedes albopictus,37288.0,unpublished,point,-999,22.46,120.45,2010,Taiwan,TWN,886.0,,mosquito,7
37288,Aedes albopictus,37289.0,unpublished,point,-999,22.89,120.33,2010,Taiwan,TWN,886.0,,mosquito,5
37289,Aedes albopictus,37290.0,unpublished,point,-999,22.64,120.35,2010,Taiwan,TWN,886.0,,air,2
37290,Aedes albopictus,37291.0,unpublished,point,-999,22.5,120.48,2010,Taiwan,TWN,886.0,,mosquito,4
37291,Aedes albopictus,37292.0,unpublished,point,-999,22.45,120.49,2010,Taiwan,TWN,886.0,,water,6
37292,Aedes albopictus,37293.0,unpublished,point,-999,22.46,120.48,2010,Taiwan,TWN,886.0,,mosquito,7
37293,Aedes albopictus,37294.0,unpublished,point,-999,23.02,120.25,2010,Taiwan,TWN,886.0,,water,4
37294,Aedes albopictus,37295.0,unpublished,point,-999,22.56,120.53,2010,Taiwan,TWN,886.0,,air,9
37295,Aedes albopictus,37296.0,unpublished,point,-999,22.55,120.53,2010,Taiwan,TWN,886.0,,air,4
37296,Aedes albopictus,37297.0,unpublished,point,-999,22.54,120.53,2010,Taiwan,TWN,886.0,,water,9
37297,Aedes albopictus,37298.0,unpublished,point,-999,22.54,120.58,2010,Taiwan,TWN,886.0,,air,2
37298,Aedes albopictus,37299.0,unpublished,point,-999,22.54,120.56,2010,Taiwan,TWN,886.0,,mosquito,5
37299,Aedes albopictus,37300.0,unpublished,point,-999,22.54,120.55,2010,Taiwan,TWN,886.0,,air,1
37300,Aedes albopictus,37301.0,unpublished,point,-999,22.52,120.54,2010,Taiwan,TWN,886.0,,mosquito,3
37301,Aedes albopictus,37302.0,unpublished,point,-999,22.51,120.53,2010,Taiwan,TWN,886.0,,air,2
37302,Aedes albopictus,37303.0,unpublished,point,-999,23.02,120.26,2010,Taiwan,TWN,886.0,,water,1
37303,Aedes albopictus,37304.0,unpublished,point,-999,23.0,120.27,2010,Taiwan,TWN,886.0,,air,3
37304,Aedes albopictus,37305.0,unpublished,point,-999,22.54,120.51,2010,Taiwan,TWN,886.0,,mosquito,7
37305,Aedes albopictus,37306.0,unpublished,point,-999,22.5,120.5,2010,Taiwan,TWN,886.0,,water,9
37306,Aedes albopictus,37307.0,unpublished,point,-999,24.99,121.41,2010,Taiwan,TWN,886.0,,mosquito,4
37307,Aedes albopictus,37308.0,unpublished,point,-999,22.49,120.51,2010,Taiwan,TWN,886.0,,mosquito,9
37308,Aedes albopictus,37309.0,unpublished,point,-999,22.49,120.51,2010,Taiwan,TWN,886.0,,air,7
37309,Aedes albopictus,37310.0,unpublished,point,-999,22.48,120.5,2010,Taiwan,TWN,886.0,,air,9
37310,Aedes albopictus,37311.0,unpublished,point,-999,22.48,120.52,2010,Taiwan,TWN,886.0,,mosquito,10
37311,Aedes albopictus,37312.0,unpublished,point,-999,22.5,120.54,2010,Taiwan,TWN,886.0,,water,6
37312,Aedes albopictus,37313.0,unpublished,point,-999,22.51,120.59,2010,Taiwan,TWN,886.0,,air,8
37313,Aedes albopictus,37314.0,unpublished,point,-999,22.45,120.51,2010,Taiwan,TWN,886.0,,air,9
37314,Aedes albopictus,37315.0,unpublished,point,-999,24.98,121.41,2010,Taiwan,TWN,886.0,,air,9
37315,Aedes albopictus,37316.0,unpublished,point,-999,22.62,120.39,2010,Taiwan,TWN,886.0,,air,3
37316,Aedes albopictus,37317.0,unpublished,point,-999,22.8,121.0,2010,Taiwan,TWN,886.0,,air,7
37317,Aedes albopictus,37318.0,unpublished,point,-999,22.04,120.71,2010,Taiwan,TWN,886.0,,water,4
37318,Aedes albopictus,37319.0,unpublished,point,-999,22.03,120.71,2010,Taiwan,TWN,886.0,,mosquito,10
37319,Aedes albopictus,37320.0,unpublished,point,-999,22.01,120.71,2010,Taiwan,TWN,886.0,,water,10
37320,Aedes albopictus,37321.0,unpublished,point,-999,25.01,121.4,2010,Taiwan,TWN,886.0,,water,9
37321,Aedes albopictus,37322.0,unpublished,point,-999,22.03,120.82,2010,Taiwan,TWN,886.0,,mosquito,5
37322,Aedes albopictus,37323.0,unpublished,point,-999,22.08,120.84,2010,Taiwan,TWN,886.0,,mosquito,9
37323,Aedes albopictus,37324.0,unpublished,point,-999,22.1,120.87,2010,Taiwan,TWN,886.0,,air,10
37324,Aedes albopictus,37325.0,unpublished,point,-999,25.0,121.42,2010,Taiwan,TWN,886.0,,air,2
37325,Aedes albopictus,37326.0,unpublished,point,-999,22.2,120.85,2010,Taiwan,TWN,886.0,,water,10
37326,Aedes albopictus,37327.0,unpublished,point,-999,25.0,121.43,2010,Taiwan,TWN,886.0,,water,5
37327,Aedes albopictus,37328.0,unpublished,point,-999,24.99,121.42,2010,Taiwan,TWN,886.0,,water,3
37328,Aedes albopictus,37329.0,unpublished,point,-999,24.99,121.42,2010,Taiwan,TWN,886.0,,mosquito,10
37329,Aedes albopictus,37330.0,unpublished,point,-999,24.98,121.42,2010,Taiwan,TWN,886.0,,water,5
37330,Aedes albopictus,37331.0,unpublished,point,-999,24.98,121.41,2010,Taiwan,TWN,886.0,,water,6
37331,Aedes albopictus,37332.0,unpublished,point,-999,24.99,121.42,2010,Taiwan,TWN,886.0,,water,10
37332,Aedes albopictus,37333.0,unpublished,point,-999,23.03,120.23,2010,Taiwan,TWN,886.0,,mosquito,6
37333,Aedes albopictus,37334.0,unpublished,point,-999,22.06,120.71,2010,Taiwan,TWN,886.0,,water,8
37334,Aedes albopictus,37335.0,unpublished,point,-999,22.05,120.71,2010,Taiwan,TWN,886.0,,water,10
37335,Aedes albopictus,37336.0,unpublished,point,-999,22.05,120.71,2010,Taiwan,TWN,886.0,,water,6
37336,Aedes albopictus,37337.0,unpublished,point,-999,24.95,121.39,2010,Taiwan,TWN,886.0,,mosquito,3
37337,Aedes albopictus,37338.0,unpublished,point,-999,22.95,120.33,2010,Taiwan,TWN,886.0,,water,10
37338,Aedes albopictus,37339.0,unpublished,point,-999,22.75,120.25,2010,Taiwan,TWN,886.0,,air,3
37339,Aedes albopictus,37340.0,unpublished,point,-999,22.08,120.72,2010,Taiwan,TWN,886.0,,water,4
37340,Aedes albopictus,37341.0,unpublished,point,-999,22.11,120.72,2010,Taiwan,TWN,886.0,,mosquito,4
